state;district;school;race;n
A;A64;A64_19;white;1091
A;A64;A64_20;black;8
A;A64;A64_20;white;301
A;A64;A64_21;black;7
A;A64;A64_21;white;161
A;A64;A64_22;black;17
A;A64;A64_22;hisp;1
A;A64;A64_22;white;559
A;A64;A64_23;black;72
A;A64;A64_23;hisp;2
A;A64;A64_23;white;282
A;A65;A65_1;black;518
A;A65;A65_1;hisp;1
A;A65;A65_1;white;128
A;A66;A66_1;black;4
A;A66;A66_1;white;247
A;A66;A66_2;asian;2
A;A66;A66_2;black;50
A;A66;A66_2;hisp;11
A;A66;A66_2;native;4
A;A66;A66_2;white;893
A;A67;A67_1;black;177
A;A67;A67_1;native;1
A;A67;A67_1;white;19
A;A67;A67_2;hisp;2
A;A67;A67_2;native;223
A;A67;A67_2;white;270
A;A67;A67_3;black;197
A;A67;A67_3;hisp;3
A;A67;A67_3;native;3
A;A67;A67_3;white;160
A;A68;A68_1;black;70
A;A68;A68_1;white;697
A;A69;A69_1;black;6
A;A69;A69_1;white;377
A;A69;A69_2;black;20
A;A69;A69_2;hisp;12
A;A69;A69_2;white;508
A;A69;A69_3;asian;2
A;A69;A69_3;black;9
A;A69;A69_3;white;226
A;A69;A69_4;black;49
A;A69;A69_4;hisp;17
A;A69;A69_4;white;99
A;A70;A70_1;black;260
A;A70;A70_1;hisp;3
A;A70;A70_1;white;2
A;A71;A71_1;black;286
A;A71;A71_2;black;186
A;A71;A71_3;black;299
A;A71;A71_4;black;256
A;A72;A72_1;black;188
A;A72;A72_2;black;236
A;A72;A72_3;black;598
A;A72;A72_4;black;452
A;A72;A72_5;black;266
A;A73;A73_1;asian;1
A;A73;A73_1;black;49
A;A73;A73_1;hisp;10
A;A73;A73_1;native;55
A;A73;A73_1;white;944
A;A73;A73_2;hisp;4
A;A73;A73_2;native;47
A;A73;A73_2;white;543
A;A73;A73_3;asian;3
A;A73;A73_3;black;124
A;A73;A73_3;hisp;8
A;A73;A73_3;native;1
A;A73;A73_3;white;227
A;A73;A73_4;asian;1
A;A73;A73_4;black;56
A;A73;A73_4;hisp;8
A;A73;A73_4;native;30
A;A73;A73_4;white;512
A;A73;A73_5;black;76
A;A73;A73_5;hisp;6
A;A73;A73_5;native;31
A;A73;A73_5;white;541
A;A73;A73_6;asian;23
A;A73;A73_6;black;239
A;A73;A73_6;hisp;12
A;A73;A73_6;native;17
A;A73;A73_6;white;1152
A;A73;A73_7;asian;2
A;A73;A73_7;black;35
A;A73;A73_7;hisp;23
A;A73;A73_7;native;76
A;A73;A73_7;white;348
A;A73;A73_8;black;63
A;A73;A73_8;hisp;1
A;A73;A73_8;native;54
A;A73;A73_8;white;354
A;A73;A73_9;asian;4
A;A73;A73_9;black;101
A;A73;A73_9;hisp;5
A;A73;A73_9;native;30
A;A73;A73_9;white;552
A;A73;A73_10;black;27
A;A73;A73_10;hisp;7
A;A73;A73_10;native;36
A;A73;A73_10;white;226
A;A73;A73_11;black;42
A;A73;A73_11;hisp;12
A;A73;A73_11;native;15
A;A73;A73_11;white;605
A;A73;A73_12;asian;12
A;A73;A73_12;black;90
A;A73;A73_12;native;10
A;A73;A73_12;white;631
A;A74;A74_1;hisp;1
A;A74;A74_1;white;267
A;A74;A74_2;black;20
A;A74;A74_2;white;256
A;A74;A74_3;hisp;3
A;A74;A74_3;white;339
A;A74;A74_4;asian;2
A;A74;A74_4;black;38
A;A74;A74_4;hisp;14
A;A74;A74_4;white;606
A;A75;A75_1;asian;3
A;A75;A75_1;black;367
A;A75;A75_1;white;57
A;A76;A76_1;black;9
A;A76;A76_1;white;653
A;A76;A76_2;asian;4
A;A76;A76_2;black;178
A;A76;A76_2;hisp;4
A;A76;A76_2;white;110
A;A76;A76_3;black;395
A;A76;A76_4;asian;3
A;A76;A76_4;black;332
A;A76;A76_4;white;152
A;A76;A76_5;black;4
A;A76;A76_5;native;81
A;A76;A76_5;white;158
A;A76;A76_6;black;116
A;A76;A76_6;white;99
A;A76;A76_7;asian;1
A;A76;A76_7;black;216
A;A76;A76_7;hisp;3
A;A76;A76_7;white;208
A;A76;A76_8;asian;40
A;A76;A76_8;black;176
A;A76;A76_8;hisp;1
A;A76;A76_8;native;1
A;A76;A76_8;white;595
A;A76;A76_9;black;299
A;A76;A76_9;native;5
A;A76;A76_9;white;95
A;A76;A76_10;black;694
A;A76;A76_11;black;335
A;A76;A76_12;asian;10
A;A76;A76_12;black;66
A;A76;A76_12;hisp;3
A;A76;A76_12;native;1
A;A76;A76_12;white;874
A;A76;A76_13;asian;1
A;A76;A76_13;black;441
A;A76;A76_13;hisp;1
A;A76;A76_13;white;248
A;A76;A76_14;black;234
A;A76;A76_14;hisp;3
A;A76;A76_14;white;222
A;A76;A76_15;asian;3
A;A76;A76_15;black;286
A;A76;A76_15;white;1
A;A76;A76_16;asian;8
A;A76;A76_16;black;798
A;A76;A76_16;white;9
A;A76;A76_17;asian;7
A;A76;A76_17;black;397
A;A76;A76_17;hisp;17
A;A76;A76_17;white;54
A;A76;A76_18;black;109
A;A76;A76_18;hisp;2
A;A76;A76_18;white;112
A;A76;A76_19;black;509
A;A76;A76_19;white;2
A;A76;A76_20;asian;1
A;A76;A76_20;black;143
A;A76;A76_20;hisp;7
A;A76;A76_20;native;9
A;A76;A76_20;white;861
A;A76;A76_21;asian;20
A;A76;A76_21;black;200
A;A76;A76_21;hisp;1
A;A76;A76_21;white;228
A;A76;A76_22;black;6
A;A76;A76_22;hisp;4
A;A76;A76_22;native;1
A;A76;A76_22;white;325
A;A76;A76_23;asian;13
A;A76;A76_23;black;337
A;A76;A76_23;hisp;29
A;A76;A76_23;white;104
A;A76;A76_24;black;188
A;A76;A76_24;white;5
A;A76;A76_25;black;366
A;A76;A76_26;black;43
A;A76;A76_26;hisp;5
A;A76;A76_26;white;691
A;A76;A76_27;asian;2
A;A76;A76_27;black;411
A;A76;A76_27;white;3
A;A76;A76_28;asian;1
A;A76;A76_28;black;839
A;A76;A76_28;white;1
A;A76;A76_29;black;412
A;A76;A76_29;hisp;2
A;A76;A76_29;white;4
A;A76;A76_30;asian;12
A;A76;A76_30;black;125
A;A76;A76_30;hisp;9
A;A76;A76_30;white;625
A;A76;A76_31;black;794
A;A76;A76_32;asian;149
A;A76;A76_32;black;31
A;A76;A76_32;white;313
A;A76;A76_33;black;4
A;A76;A76_33;hisp;17
A;A76;A76_33;white;724
A;A76;A76_34;black;649
A;A76;A76_34;white;1
A;A76;A76_35;black;295
A;A76;A76_35;white;45
A;A76;A76_36;asian;16
A;A76;A76_36;black;110
A;A76;A76_36;hisp;2
A;A76;A76_36;native;2
A;A76;A76_36;white;500
A;A76;A76_37;black;615
A;A76;A76_37;white;1
A;A77;A77_1;black;309
A;A77;A77_2;asian;1
A;A77;A77_2;black;153
A;A77;A77_2;hisp;2
A;A77;A77_2;native;4
A;A77;A77_2;white;61
A;A77;A77_3;asian;4
A;A77;A77_3;black;375
A;A77;A77_3;white;93
A;A77;A77_4;black;384
A;A77;A77_4;hisp;1
A;A77;A77_4;white;110
A;A78;A78_1;black;536
A;A78;A78_1;white;3
A;A78;A78_2;black;256
A;A78;A78_2;hisp;4
A;A78;A78_2;native;1
A;A78;A78_2;white;192
A;A78;A78_3;black;581
A;A78;A78_3;hisp;2
A;A78;A78_3;native;2
A;A78;A78_3;white;94
A;A78;A78_4;asian;2
A;A78;A78_4;black;103
A;A78;A78_4;hisp;2
A;A78;A78_4;white;142
A;A78;A78_5;asian;16
A;A78;A78_5;black;673
A;A78;A78_5;white;168
A;A78;A78_6;black;875
A;A78;A78_6;white;3
A;A78;A78_7;asian;4
A;A78;A78_7;black;187
A;A78;A78_7;hisp;1
A;A78;A78_7;native;4
A;A78;A78_7;white;329
A;A78;A78_8;asian;4
A;A78;A78_8;black;314
A;A78;A78_8;hisp;10
A;A78;A78_8;native;4
A;A78;A78_8;white;182
A;A78;A78_9;black;710
A;A78;A78_10;asian;30
A;A78;A78_10;black;242
A;A78;A78_10;hisp;17
A;A78;A78_10;native;3
A;A78;A78_10;white;238
A;A78;A78_11;black;171
A;A78;A78_11;white;39
A;A78;A78_12;black;360
A;A78;A78_12;white;5
A;A78;A78_13;asian;2
A;A78;A78_13;black;202
A;A78;A78_13;hisp;1
A;A78;A78_13;native;1
A;A78;A78_13;white;225
A;A78;A78_14;black;443
A;A78;A78_14;white;14
A;A78;A78_15;asian;9
A;A78;A78_15;black;172
A;A78;A78_15;hisp;4
A;A78;A78_15;native;2
A;A78;A78_15;white;361
A;A78;A78_16;asian;4
A;A78;A78_16;black;313
A;A78;A78_16;hisp;4
A;A78;A78_16;native;2
A;A78;A78_16;white;111
A;A78;A78_17;asian;1
A;A78;A78_17;black;401
A;A78;A78_17;hisp;7
A;A78;A78_17;white;354
A;A78;A78_18;black;665
A;A78;A78_18;white;3
A;A78;A78_19;asian;14
A;A78;A78_19;black;141
A;A78;A78_19;hisp;20
A;A78;A78_19;white;130
A;A78;A78_20;black;295
A;A78;A78_21;black;373
A;A78;A78_21;white;47
A;A78;A78_22;black;97
A;A78;A78_22;white;97
A;A78;A78_23;black;392
A;A78;A78_24;black;355
A;A78;A78_24;hisp;4
A;A78;A78_24;white;73
A;A78;A78_25;black;480
A;A78;A78_25;hisp;3
A;A78;A78_25;white;18
A;A78;A78_26;black;512
A;A78;A78_26;white;2
A;A78;A78_27;asian;11
A;A78;A78_27;black;604
A;A78;A78_27;hisp;26
A;A78;A78_27;white;138
A;A78;A78_28;black;1030
A;A78;A78_28;hisp;3
A;A78;A78_28;white;9
A;A79;A79_1;asian;2
A;A79;A79_1;black;17
A;A79;A79_1;hisp;6
A;A79;A79_1;native;2
A;A79;A79_1;white;444
A;A79;A79_2;black;6
A;A79;A79_2;hisp;2
A;A79;A79_2;white;458
A;A79;A79_3;black;55
A;A79;A79_3;hisp;3
A;A79;A79_3;white;472
A;A79;A79_4;asian;3
A;A79;A79_4;black;6
A;A79;A79_4;native;5
A;A79;A79_4;white;401
A;A79;A79_5;asian;4
A;A79;A79_5;hisp;12
A;A79;A79_5;native;2
A;A79;A79_5;white;362
A;A79;A79_6;black;15
A;A79;A79_6;hisp;13
A;A79;A79_6;native;5
A;A79;A79_6;white;872
A;A79;A79_7;white;126
A;A79;A79_8;asian;2
A;A79;A79_8;native;4
A;A79;A79_8;white;444
A;A80;A80_1;asian;5
A;A80;A80_1;hisp;1
A;A80;A80_1;white;489
A;A80;A80_2;asian;6
A;A80;A80_2;black;3
A;A80;A80_2;white;487
A;A80;A80_3;asian;1
A;A80;A80_3;white;675
A;A80;A80_4;asian;1
A;A80;A80_4;white;567
A;A81;A81_1;black;31
A;A81;A81_1;white;141
A;A81;A81_2;asian;4
A;A81;A81_2;black;24
A;A81;A81_2;white;177
A;A82;A82_1;asian;2
A;A82;A82_1;black;228
A;A82;A82_1;hisp;5
A;A82;A82_1;white;74
A;A82;A82_2;asian;12
A;A82;A82_2;black;225
A;A82;A82_2;white;172
A;A82;A82_3;asian;2
A;A82;A82_3;black;211
A;A82;A82_3;white;52
A;A82;A82_4;asian;2
A;A82;A82_4;black;197
A;A82;A82_4;hisp;5
A;A82;A82_4;native;2
A;A82;A82_4;white;109
A;A82;A82_5;asian;5
A;A82;A82_5;black;184
A;A82;A82_5;hisp;7
A;A82;A82_5;white;99
A;A82;A82_6;asian;8
A;A82;A82_6;black;259
A;A82;A82_6;hisp;3
A;A82;A82_6;white;200
A;A83;A83_1;asian;2
A;A83;A83_1;black;98
A;A83;A83_1;hisp;9
A;A83;A83_1;white;369
A;A84;A84_1;asian;8
A;A84;A84_1;black;216
A;A84;A84_1;hisp;6
A;A84;A84_1;white;250
A;A84;A84_2;black;182
A;A84;A84_2;hisp;3
A;A84;A84_2;native;2
A;A84;A84_2;white;252
A;A84;A84_3;asian;1
A;A84;A84_3;black;114
A;A84;A84_3;hisp;3
A;A84;A84_3;white;118
A;A85;A85_1;black;29
A;A85;A85_1;hisp;4
A;A85;A85_1;white;401
A;A85;A85_2;asian;2
A;A85;A85_2;black;50
A;A85;A85_2;hisp;3
A;A85;A85_2;native;4
A;A85;A85_2;white;311
A;A85;A85_3;black;64
A;A85;A85_3;hisp;9
A;A85;A85_3;white;405
A;A85;A85_4;black;93
A;A85;A85_4;hisp;9
A;A85;A85_4;white;501
A;A86;A86_1;black;573
A;A86;A86_1;white;3
A;A86;A86_2;black;692
A;A86;A86_2;white;13
A;A87;A87_1;black;155
A;A87;A87_1;hisp;3
A;A87;A87_2;asian;1
A;A87;A87_2;black;413
A;A87;A87_2;hisp;2
A;A87;A87_2;white;36
A;A87;A87_3;asian;3
A;A87;A87_3;black;73
A;A87;A87_3;hisp;2
A;A87;A87_3;white;389
A;A87;A87_4;asian;3
A;A87;A87_4;black;178
A;A87;A87_4;hisp;1
A;A87;A87_4;white;18
A;A87;A87_5;asian;1
A;A87;A87_5;black;162
A;A87;A87_5;white;38
A;A87;A87_6;black;64
A;A87;A87_6;hisp;1
A;A87;A87_6;white;133
A;A88;A88_1;black;431
A;A88;A88_1;white;2
A;A88;A88_2;black;150
A;A88;A88_2;hisp;1
A;A88;A88_2;white;412
A;A88;A88_3;asian;2
A;A88;A88_3;black;251
A;A88;A88_3;white;173
A;A89;A89_1;black;59
A;A89;A89_1;hisp;8
A;A89;A89_1;white;308
A;A90;A90_1;black;116
A;A90;A90_1;hisp;6
A;A90;A90_1;native;1
A;A90;A90_1;white;226
A;A90;A90_2;asian;2
A;A90;A90_2;black;337
A;A90;A90_2;hisp;1
A;A90;A90_2;native;7
A;A90;A90_2;white;122
A;A91;A91_1;black;24
A;A91;A91_1;white;152
A;A92;A92_1;black;90
A;A92;A92_1;hisp;3
A;A92;A92_1;native;3
A;A92;A92_1;white;204
A;A92;A92_2;black;63
A;A92;A92_2;hisp;12
A;A92;A92_2;white;618
A;A92;A92_3;asian;7
A;A92;A92_3;black;290
A;A92;A92_3;hisp;23
A;A92;A92_3;native;1
A;A92;A92_3;white;151
A;A92;A92_4;asian;2
A;A92;A92_4;black;98
A;A92;A92_4;hisp;7
A;A92;A92_4;white;323
A;A92;A92_5;black;125
A;A92;A92_5;white;18
A;A92;A92_6;black;248
A;A93;A93_1;asian;2
A;A93;A93_1;black;54
A;A93;A93_1;hisp;94
A;A93;A93_1;native;1
A;A93;A93_1;white;484
A;A94;A94_1;black;22
A;A94;A94_1;hisp;4
A;A94;A94_1;white;299
A;A95;A95_1;black;245
A;A95;A95_2;black;233
A;A95;A95_2;white;38
A;A95;A95_3;asian;1
A;A95;A95_3;black;230
A;A95;A95_3;white;4
A;A95;A95_4;black;332
A;A95;A95_4;hisp;1
A;A95;A95_4;white;1
A;A95;A95_5;black;462
A;A95;A95_5;hisp;1
A;A95;A95_5;white;8
A;A95;A95_6;black;216
A;A95;A95_7;asian;3
A;A95;A95_7;black;75
A;A95;A95_7;hisp;3
A;A95;A95_7;white;128
A;A95;A95_8;black;231
A;A96;A96_1;asian;4
A;A96;A96_1;black;155
A;A96;A96_1;hisp;7
A;A96;A96_1;white;198
A;A96;A96_2;asian;2
A;A96;A96_2;black;202
A;A96;A96_2;hisp;5
A;A96;A96_2;native;1
A;A96;A96_2;white;217
A;A97;A97_1;black;113
A;A97;A97_1;hisp;21
A;A97;A97_1;native;2
A;A97;A97_1;white;266
A;A97;A97_2;asian;6
A;A97;A97_2;black;45
A;A97;A97_2;hisp;6
A;A97;A97_2;white;871
A;A97;A97_3;black;11
A;A97;A97_3;white;245
A;A97;A97_4;asian;1
A;A97;A97_4;black;152
A;A97;A97_4;hisp;6
A;A97;A97_4;white;362
A;A97;A97_5;asian;12
A;A97;A97_5;black;20
A;A97;A97_5;hisp;23
A;A97;A97_5;white;443
A;A97;A97_6;asian;1
A;A97;A97_6;black;80
A;A97;A97_6;hisp;7
A;A97;A97_6;white;441
A;A97;A97_7;asian;10
A;A97;A97_7;black;68
A;A97;A97_7;hisp;30
A;A97;A97_7;native;2
A;A97;A97_7;white;604
A;A98;A98_1;black;30
A;A98;A98_1;hisp;8
A;A98;A98_1;white;541
A;A98;A98_2;black;42
A;A98;A98_2;native;1
A;A98;A98_2;white;483
A;A98;A98_3;black;3
A;A98;A98_3;hisp;33
A;A98;A98_3;white;206
A;A98;A98_4;black;28
A;A98;A98_4;hisp;13
A;A98;A98_4;white;590
A;A99;A99_1;black;222
A;A99;A99_1;hisp;3
A;A99;A99_1;native;4
A;A99;A99_2;black;267
A;A99;A99_2;white;2
A;A100;A100_1;asian;1
A;A100;A100_1;black;147
A;A100;A100_1;hisp;1
A;A100;A100_1;white;270
A;A100;A100_2;asian;3
A;A100;A100_2;black;216
A;A100;A100_2;hisp;1
A;A100;A100_2;white;269
A;A101;A101_1;asian;2
A;A101;A101_1;black;263
A;A101;A101_1;white;88
A;A101;A101_2;black;213
A;A101;A101_2;white;35
A;A101;A101_3;black;52
A;A101;A101_3;white;243
A;A101;A101_4;asian;2
A;A101;A101_4;black;159
A;A101;A101_4;white;160
A;A102;A102_1;black;195
A;A102;A102_1;white;451
A;A102;A102_2;black;168
A;A102;A102_2;hisp;8
A;A102;A102_2;white;268
A;A102;A102_3;black;160
A;A102;A102_3;hisp;2
A;A102;A102_3;white;154
A;A102;A102_4;black;226
A;A102;A102_4;hisp;3
A;A102;A102_4;native;1
A;A102;A102_4;white;501
A;A102;A102_5;asian;1
A;A102;A102_5;black;457
A;A102;A102_5;hisp;6
A;A102;A102_5;white;165
A;A103;A103_1;black;49
A;A103;A103_1;hisp;1
A;A103;A103_1;native;1
A;A103;A103_1;white;77
A;A104;A104_1;asian;4
A;A104;A104_1;black;235
A;A104;A104_1;hisp;18
A;A104;A104_1;native;2
A;A104;A104_1;white;482
A;A105;A105_1;asian;4
A;A105;A105_1;black;683
A;A105;A105_1;hisp;5
A;A105;A105_1;white;426
A;A106;A106_1;asian;37
A;A106;A106_1;black;163
A;A106;A106_1;hisp;6
A;A106;A106_1;white;316
A;A106;A106_2;asian;1
A;A106;A106_2;black;361
A;A106;A106_2;hisp;8
A;A106;A106_2;white;16
A;A106;A106_3;asian;1
A;A106;A106_3;black;164
A;A106;A106_3;hisp;6
A;A106;A106_3;white;197
A;A106;A106_4;black;190
A;A106;A106_4;hisp;5
A;A106;A106_4;white;47
A;A106;A106_5;asian;4
A;A106;A106_5;black;397
A;A106;A106_5;hisp;7
A;A106;A106_5;native;1
A;A106;A106_5;white;65
A;A106;A106_6;black;210
A;A106;A106_6;white;4
A;A106;A106_7;asian;1
A;A106;A106_7;black;380
A;A106;A106_7;hisp;4
A;A106;A106_7;white;27
A;A106;A106_8;black;276
A;A106;A106_8;hisp;5
A;A106;A106_8;white;14
A;A106;A106_9;black;292
A;A106;A106_10;asian;8
A;A106;A106_10;black;320
A;A106;A106_10;hisp;14
A;A106;A106_10;white;121
A;A106;A106_11;asian;6
A;A106;A106_11;black;309
A;A106;A106_11;hisp;15
A;A106;A106_11;white;162
A;A106;A106_12;black;437
A;A106;A106_13;asian;9
A;A106;A106_13;black;221
A;A106;A106_13;white;233
A;A107;A107_1;black;375
A;A107;A107_1;hisp;5
A;A107;A107_1;white;206
A;A107;A107_2;black;14
A;A107;A107_2;hisp;1
A;A107;A107_2;white;193
A;A107;A107_3;asian;1
A;A107;A107_3;black;99
A;A107;A107_3;hisp;3
A;A107;A107_3;white;455
A;A107;A107_4;asian;1
A;A107;A107_4;black;201
A;A107;A107_4;hisp;4
A;A107;A107_4;native;3
A;A107;A107_4;white;98
A;A107;A107_5;black;124
A;A107;A107_5;white;111
A;A107;A107_6;black;17
A;A107;A107_6;hisp;8
A;A107;A107_6;white;698
A;A108;A108_1;asian;4
A;A108;A108_1;black;91
A;A108;A108_1;white;247
A;A108;A108_2;black;83
A;A108;A108_2;hisp;2
A;A108;A108_2;native;1
A;A108;A108_2;white;175
A;A109;A109_1;asian;24
A;A109;A109_1;black;21
A;A109;A109_1;hisp;1
A;A109;A109_1;white;528
A;A110;A110_1;black;34
A;A110;A110_1;hisp;4
A;A110;A110_1;white;546
A;A110;A110_2;black;36
A;A110;A110_2;hisp;2
A;A110;A110_2;white;332
A;A110;A110_3;hisp;3
A;A110;A110_3;white;505
A;A110;A110_4;black;1
A;A110;A110_4;white;157
A;A110;A110_5;hisp;5
A;A110;A110_5;white;346
A;A110;A110_6;white;464
A;A110;A110_7;black;27
A;A110;A110_7;white;367
A;A110;A110_8;black;60
A;A110;A110_8;white;213
A;A110;A110_9;black;35
A;A110;A110_9;white;273
A;A110;A110_10;asian;2
A;A110;A110_10;black;49
A;A110;A110_10;hisp;3
A;A110;A110_10;white;753
A;A110;A110_11;black;119
A;A110;A110_11;native;5
A;A110;A110_11;white;209
A;A110;A110_12;hisp;1
A;A110;A110_12;white;170
A;A110;A110_13;hisp;1
A;A110;A110_13;white;176
A;A110;A110_14;hisp;4
A;A110;A110_14;white;477
A;A111;A111_1;black;108
A;A111;A111_1;native;2
A;A111;A111_1;white;287
A;A112;A112_1;black;460
A;A112;A112_2;black;240
A;A112;A112_3;black;638
A;A112;A112_3;hisp;1
A;A112;A112_3;white;4
A;A112;A112_4;black;123
A;A113;A113_1;asian;2
A;A113;A113_1;black;20
A;A113;A113_1;hisp;9
A;A113;A113_1;white;553
A;A114;A114_1;hisp;3
A;A114;A114_1;white;539
A;A114;A114_2;white;354
A;A114;A114_3;black;1
A;A114;A114_3;white;301
A;A114;A114_4;white;284
B;B1;B1_1;hisp;26
B;B1;B1_1;white;100
B;B2;B2_1;asian;14
B;B2;B2_1;black;18
B;B2;B2_1;hisp;32
B;B2;B2_1;native;4
B;B2;B2_1;white;329
B;B2;B2_2;asian;5
B;B2;B2_2;black;4
B;B2;B2_2;hisp;10
B;B2;B2_2;native;6
B;B2;B2_2;white;303
B;B2;B2_3;asian;25
B;B2;B2_3;black;9
B;B2;B2_3;hisp;21
B;B2;B2_3;native;1
B;B2;B2_3;white;461
B;B2;B2_4;asian;19
B;B2;B2_4;black;29
B;B2;B2_4;hisp;47
B;B2;B2_4;native;8
B;B2;B2_4;white;244
B;B2;B2_5;asian;24
B;B2;B2_5;black;9
B;B2;B2_5;hisp;13
B;B2;B2_5;native;2
B;B2;B2_5;white;334
B;B2;B2_6;asian;37
B;B2;B2_6;black;7
B;B2;B2_6;hisp;12
B;B2;B2_6;native;9
B;B2;B2_6;white;392
B;B2;B2_7;asian;16
B;B2;B2_7;black;4
B;B2;B2_7;hisp;26
B;B2;B2_7;native;8
B;B2;B2_7;white;494
B;B2;B2_8;asian;11
B;B2;B2_8;black;20
B;B2;B2_8;hisp;38
B;B2;B2_8;native;6
B;B2;B2_8;white;462
B;B2;B2_9;asian;20
B;B2;B2_9;black;9
B;B2;B2_9;hisp;22
B;B2;B2_9;native;5
B;B2;B2_9;white;414
B;B2;B2_10;asian;21
B;B2;B2_10;black;19
B;B2;B2_10;hisp;31
B;B2;B2_10;native;10
B;B2;B2_10;white;330
B;B2;B2_11;asian;8
B;B2;B2_11;black;32
B;B2;B2_11;hisp;37
B;B2;B2_11;native;2
B;B2;B2_11;white;480
B;B2;B2_12;asian;26
B;B2;B2_12;black;16
B;B2;B2_12;hisp;37
B;B2;B2_12;native;8
B;B2;B2_12;white;470
B;B2;B2_13;asian;16
B;B2;B2_13;black;20
B;B2;B2_13;hisp;44
B;B2;B2_13;native;2
B;B2;B2_13;white;474
B;B2;B2_14;asian;25
B;B2;B2_14;black;36
B;B2;B2_14;hisp;36
B;B2;B2_14;native;15
B;B2;B2_14;white;498
B;B2;B2_15;asian;36
B;B2;B2_15;black;18
B;B2;B2_15;hisp;19
B;B2;B2_15;native;7
B;B2;B2_15;white;496
B;B2;B2_16;black;3
B;B2;B2_16;hisp;13
B;B2;B2_16;native;2
B;B2;B2_16;white;129
B;B3;B3_1;asian;4
B;B3;B3_1;black;14
B;B3;B3_1;hisp;301
B;B3;B3_1;native;21
B;B3;B3_1;white;140
B;B3;B3_2;asian;3
B;B3;B3_2;black;20
B;B3;B3_2;hisp;431
B;B3;B3_2;native;19
B;B3;B3_2;white;134
B;B3;B3_3;black;14
B;B3;B3_3;hisp;293
B;B3;B3_3;native;24
B;B3;B3_3;white;205
B;B3;B3_4;asian;1
B;B3;B3_4;black;13
B;B3;B3_4;hisp;267
B;B3;B3_4;native;10
B;B3;B3_4;white;159
B;B3;B3_5;black;9
B;B3;B3_5;hisp;349
B;B3;B3_5;native;3
B;B3;B3_5;white;118
B;B3;B3_6;black;6
B;B3;B3_6;hisp;255
B;B3;B3_6;native;5
B;B3;B3_6;white;57
B;B3;B3_7;asian;2
B;B3;B3_7;black;28
B;B3;B3_7;hisp;350
B;B3;B3_7;native;6
B;B3;B3_7;white;157
B;B4;B4_1;asian;1
B;B4;B4_1;hisp;48
B;B4;B4_1;native;1
B;B4;B4_1;white;282
B;B5;B5_1;hisp;215
B;B5;B5_1;native;5
B;B5;B5_1;white;149
B;B5;B5_2;asian;1
B;B5;B5_2;black;3
B;B5;B5_2;hisp;222
B;B5;B5_2;native;4
B;B5;B5_2;white;158
B;B6;B6_1;black;7
B;B6;B6_1;hisp;199
B;B6;B6_1;white;23
B;B7;B7_1;black;2
B;B7;B7_1;hisp;93
B;B7;B7_1;native;9
B;B7;B7_1;white;430
B;B8;B8_1;hisp;1
B;B8;B8_1;native;1
B;B8;B8_1;white;140
B;B9;B9_1;asian;13
B;B9;B9_1;hisp;45
B;B9;B9_1;native;1
B;B9;B9_1;white;386
B;B10;B10_1;asian;3
B;B10;B10_1;black;6
B;B10;B10_1;hisp;173
B;B10;B10_1;native;10
B;B10;B10_1;white;265
B;B11;B11_1;asian;18
B;B11;B11_1;black;103
B;B11;B11_1;hisp;176
B;B11;B11_1;native;4
B;B11;B11_1;white;153
B;B11;B11_2;asian;3
B;B11;B11_2;black;31
B;B11;B11_2;hisp;129
B;B11;B11_2;native;1
B;B11;B11_2;white;21
B;B11;B11_3;asian;7
B;B11;B11_3;black;84
B;B11;B11_3;hisp;173
B;B11;B11_3;native;10
B;B11;B11_3;white;428
B;B11;B11_4;asian;6
B;B11;B11_4;black;93
B;B11;B11_4;hisp;505
B;B11;B11_4;native;4
B;B11;B11_4;white;51
B;B11;B11_5;asian;21
B;B11;B11_5;black;81
B;B11;B11_5;hisp;76
B;B11;B11_5;native;5
B;B11;B11_5;white;324
B;B11;B11_6;asian;53
B;B11;B11_6;black;170
B;B11;B11_6;hisp;221
B;B11;B11_6;native;10
B;B11;B11_6;white;141
B;B11;B11_7;asian;11
B;B11;B11_7;black;111
B;B11;B11_7;hisp;368
B;B11;B11_7;native;1
B;B11;B11_7;white;58
B;B11;B11_8;asian;9
B;B11;B11_8;black;25
B;B11;B11_8;hisp;135
B;B11;B11_8;white;52
B;B11;B11_9;asian;43
B;B11;B11_9;black;139
B;B11;B11_9;hisp;106
B;B11;B11_9;native;4
B;B11;B11_9;white;214
B;B11;B11_10;asian;5
B;B11;B11_10;black;90
B;B11;B11_10;hisp;406
B;B11;B11_10;native;3
B;B11;B11_10;white;97
B;B11;B11_11;asian;13
B;B11;B11_11;black;182
B;B11;B11_11;hisp;136
B;B11;B11_11;native;2
B;B11;B11_11;white;96
B;B11;B11_12;asian;24
B;B11;B11_12;black;113
B;B11;B11_12;hisp;147
B;B11;B11_12;native;9
B;B11;B11_12;white;156
B;B11;B11_13;asian;9
B;B11;B11_13;black;125
B;B11;B11_13;hisp;47
B;B11;B11_13;white;93
B;B11;B11_14;asian;31
B;B11;B11_14;black;115
B;B11;B11_14;hisp;359
B;B11;B11_14;native;8
B;B11;B11_14;white;99
B;B11;B11_15;asian;5
B;B11;B11_15;black;26
B;B11;B11_15;hisp;167
B;B11;B11_15;native;4
B;B11;B11_15;white;28
B;B11;B11_16;asian;19
B;B11;B11_16;black;87
B;B11;B11_16;hisp;156
B;B11;B11_16;white;124
